osm_type,osm_id,building,name,levels,source_tags,geom_wkt
"way","678879610","house","","","{""addr:city"":""Charlottetown"",""addr:housenumber"":""9"",""addr:street"":""Ferngarden Drive"",""building"":""house"",""source"":""Bing;NRCan-CanVec-10.0""}","POLYGON((-63.1403113 46.2733768,-63.1401884 46.2734176,-63.1401629 46.2733810,-63.1401064 46.2732998,-63.1402293 46.2732589,-63.1403113 46.2733768))"
"way","678879611","garage","","","{""building"":""garage"",""source"":""Bing""}","POLYGON((-63.1400598 46.2734152,-63.1401629 46.2733810,-63.1401064 46.2732998,-63.1400034 46.2733341,-63.1400598 46.2734152))"
"way","678879613","house","","","{""addr:city"":""Charlottetown"",""addr:housenumber"":""11"",""addr:street"":""Ferngarden Drive"",""building"":""house"",""source"":""Bing;NRCan-CanVec-10.0""}","POLYGON((-63.1399255 46.2734769,-63.1397285 46.2735423,-63.1396640 46.2734495,-63.1398609 46.2733841,-63.1399255 46.2734769))"
"way","678879616","house","","","{""addr:city"":""Charlottetown"",""addr:housenumber"":""13"",""addr:street"":""Ferngarden Drive"",""building"":""house"",""source"":""Bing;NRCan-CanVec-10.0""}","POLYGON((-63.1396735 46.2735832,-63.1395688 46.2736180,-63.1394999 46.2735189,-63.1396046 46.2734841,-63.1396735 46.2735832))"
"way","678879618","garage","","","{""building"":""garage"",""source"":""Bing""}","POLYGON((-63.1394700 46.2736509,-63.1395688 46.2736180,-63.1394999 46.2735189,-63.1394010 46.2735517,-63.1394700 46.2736509))"
"way","678879653","house","","","{""building"":""house"",""source"":""Bing""}","POLYGON((-63.1395374 46.2725158,-63.1394380 46.2725494,-63.1393273 46.2723928,-63.1394465 46.2723525,-63.1395123 46.2724456,-63.1394925 46.2724522,-63.1395374 46.2725158))"
"way","678879654","house","","","{""building"":""house"",""source"":""Bing""}","POLYGON((-63.1397075 46.2727894,-63.1396020 46.2728250,-63.1394661 46.2726328,-63.1395976 46.2725884,-63.1396722 46.2726940,-63.1396637 46.2726969,-63.1396833 46.2727247,-63.1396659 46.2727305,-63.1397075 46.2727894))"
"way","678879655","house","","","{""building"":""house"",""source"":""Bing""}","POLYGON((-63.1398701 46.2730060,-63.1397278 46.2730541,-63.1396521 46.2729471,-63.1397513 46.2729136,-63.1397737 46.2729453,-63.1398169 46.2729307,-63.1398701 46.2730060))"
"way","695948083","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1438247 46.2767615,-63.1431825 46.2769580,-63.1430473 46.2767468,-63.1430740 46.2766990,-63.1433281 46.2766213,-63.1433042 46.2765839,-63.1433701 46.2765638,-63.1430202 46.2760174,-63.1432945 46.2759335,-63.1438247 46.2767615))"
"way","697288078","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1436173 46.2777822,-63.1433859 46.2778569,-63.1432538 46.2776615,-63.1433453 46.2776319,-63.1434030 46.2777174,-63.1435430 46.2776722,-63.1436173 46.2777822))"
"way","697288079","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1433453 46.2776319,-63.1432750 46.2775279,-63.1431835 46.2775574,-63.1432538 46.2776615,-63.1433453 46.2776319))"
"way","697288080","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1427366 46.2771778,-63.1426357 46.2770203,-63.1421797 46.2771627,-63.1422806 46.2773203,-63.1427366 46.2771778))"
"way","697288081","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1430917 46.2763566,-63.1429382 46.2764020,-63.1428023 46.2761808,-63.1429558 46.2761354,-63.1430917 46.2763566))"
"way","697288082","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1427015 46.2766748,-63.1424910 46.2767384,-63.1423419 46.2765020,-63.1425524 46.2764384,-63.1427015 46.2766748))"
"way","697288083","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1423618 46.2766825,-63.1422762 46.2767101,-63.1423054 46.2767533,-63.1421740 46.2767957,-63.1421427 46.2767494,-63.1420331 46.2767848,-63.1419309 46.2766335,-63.1422575 46.2765282,-63.1423618 46.2766825))"
"way","697288084","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1419517 46.2769324,-63.1417588 46.2769839,-63.1416404 46.2767778,-63.1418334 46.2767263,-63.1419517 46.2769324))"
"way","697288085","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1413730 46.2770172,-63.1412195 46.2769930,-63.1412765 46.2768233,-63.1414300 46.2768475,-63.1413730 46.2770172))"
"way","697288086","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1411318 46.2767293,-63.1410573 46.2766142,-63.1408118 46.2766899,-63.1408863 46.2768051,-63.1411318 46.2767293))"
"way","697288087","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1408512 46.2764778,-63.1405794 46.2763687,-63.1407899 46.2761232,-63.1410617 46.2762323,-63.1408512 46.2764778))"
"way","697288088","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1415922 46.2761748,-63.1414651 46.2759748,-63.1410968 46.2760869,-63.1412239 46.2762869,-63.1415922 46.2761748))"
"way","697288089","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1431185 46.2754663,-63.1426511 46.2756172,-63.1427113 46.2757064,-63.1425559 46.2757565,-63.1424368 46.2755803,-63.1430596 46.2753792,-63.1431185 46.2754663))"
"way","697288090","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1413905 46.2758232,-63.1412897 46.2756687,-63.1409389 46.2757808,-63.1410398 46.2759354,-63.1413905 46.2758232))"
"way","697288091","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1421390 46.2780011,-63.1420531 46.2780276,-63.1421159 46.2781252,-63.1419433 46.2781783,-63.1418195 46.2779860,-63.1420780 46.2779065,-63.1421390 46.2780011))"
"way","697288109","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1410390 46.2776968,-63.1406645 46.2778188,-63.1405442 46.2776422,-63.1405009 46.2775786,-63.1406041 46.2775450,-63.1405328 46.2774402,-63.1408043 46.2773519,-63.1410390 46.2776968))"
"way","697288110","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1406645 46.2778188,-63.1405529 46.2778553,-63.1405467 46.2778462,-63.1403083 46.2779238,-63.1401941 46.2777560,-63.1405442 46.2776422,-63.1406645 46.2778188))"
"way","697288111","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1407026 46.2772931,-63.1403414 46.2774132,-63.1401442 46.2771304,-63.1405055 46.2770100,-63.1407026 46.2772931))"
"way","697288112","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1399164 46.2772063,-63.1401442 46.2771304,-63.1403414 46.2774132,-63.1402951 46.2774286,-63.1402516 46.2773663,-63.1400702 46.2774268,-63.1399164 46.2772063))"
"way","697288113","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1398863 46.2781176,-63.1398031 46.2779904,-63.1394819 46.2780952,-63.1395683 46.2782210,-63.1398863 46.2781176))"
"way","697288115","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1396237 46.2779182,-63.1394070 46.2779887,-63.1392620 46.2777757,-63.1394786 46.2777052,-63.1395493 46.2778091,-63.1396237 46.2779182))"
"way","697288116","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1396956 46.2777615,-63.1395493 46.2778091,-63.1394786 46.2777052,-63.1396248 46.2776576,-63.1396956 46.2777615))"
"way","1427615486","residential","","","{""building"":""residential""}","POLYGON((-63.1411094 46.2723240,-63.1410637 46.2722526,-63.1408506 46.2723178,-63.1408962 46.2723891,-63.1411094 46.2723240))"
"way","1427615487","residential","","","{""building"":""residential""}","POLYGON((-63.1410637 46.2722526,-63.1410177 46.2721807,-63.1408047 46.2722461,-63.1408506 46.2723178,-63.1410637 46.2722526))"
"way","1427615490","yes","","","{""building"":""yes""}","POLYGON((-63.1419174 46.2722799,-63.1418472 46.2722095,-63.1418284 46.2722185,-63.1417735 46.2721635,-63.1416676 46.2722140,-63.1416820 46.2722284,-63.1416052 46.2722650,-63.1416746 46.2723345,-63.1416973 46.2723237,-63.1417496 46.2723761,-63.1418438 46.2723312,-63.1418329 46.2723202,-63.1419174 46.2722799))"
"way","1427615491","residential","","","{""building"":""residential""}","POLYGON((-63.1428519 46.2724972,-63.1429393 46.2722943,-63.1429151 46.2722893,-63.1429371 46.2722383,-63.1430139 46.2722541,-63.1430067 46.2722708,-63.1432996 46.2723310,-63.1433188 46.2722865,-63.1433554 46.2722940,-63.1433833 46.2722292,-63.1433541 46.2722232,-63.1433804 46.2721619,-63.1430643 46.2720970,-63.1430663 46.2720923,-63.1428561 46.2720490,-63.1428228 46.2721264,-63.1427493 46.2721112,-63.1426038 46.2724488,-63.1426886 46.2724663,-63.1426792 46.2724881,-63.1427588 46.2725045,-63.1427692 46.2724802,-63.1428519 46.2724972))"
"way","1427615492","residential","","","{""building"":""residential""}","POLYGON((-63.1425735 46.2726830,-63.1425341 46.2726283,-63.1425618 46.2726188,-63.1425264 46.2725697,-63.1424975 46.2725796,-63.1424560 46.2725219,-63.1420033 46.2726777,-63.1420370 46.2727246,-63.1419353 46.2727596,-63.1421775 46.2730959,-63.1422608 46.2730673,-63.1422761 46.2730885,-63.1423484 46.2730636,-63.1423331 46.2730423,-63.1424096 46.2730160,-63.1422703 46.2728225,-63.1422494 46.2728297,-63.1422175 46.2727855,-63.1422822 46.2727632,-63.1422937 46.2727792,-63.1425735 46.2726830))"
"way","1427615493","yes","","","{""building"":""yes""}","POLYGON((-63.1423582 46.2761096,-63.1421952 46.2758589,-63.1422670 46.2758366,-63.1421946 46.2757253,-63.1419250 46.2758091,-63.1421605 46.2761711,-63.1423582 46.2761096))"
"way","1427615494","yes","","","{""building"":""yes""}","POLYGON((-63.1404094 46.2769486,-63.1402596 46.2767379,-63.1397189 46.2769217,-63.1398687 46.2771323,-63.1404094 46.2769486))"
"way","1450957922","yes","","","{""building"":""yes""}","POLYGON((-63.1405741 46.2722928,-63.1405381 46.2722382,-63.1404269 46.2722732,-63.1404629 46.2723278,-63.1405741 46.2722928))"
"way","1450957923","garage","","","{""building"":""garage""}","POLYGON((-63.1402357 46.2724041,-63.1403324 46.2723731,-63.1402967 46.2723200,-63.1402001 46.2723511,-63.1402357 46.2724041))"
"way","1450957924","yes","","","{""building"":""yes""}","POLYGON((-63.1403733 46.2719775,-63.1403366 46.2719174,-63.1402168 46.2719523,-63.1402535 46.2720125,-63.1403733 46.2719775))"
"way","259215797","commercial","Charlottetown Toyota","","{""building"":""commercial"",""name"":""Charlottetown Toyota""}","POLYGON((-63.1444744 46.2749918,-63.1438216 46.2750872,-63.1437756 46.2749370,-63.1437523 46.2749396,-63.1437465 46.2749149,-63.1437455 46.2748902,-63.1437466 46.2748716,-63.1437502 46.2748488,-63.1437581 46.2748254,-63.1437703 46.2747993,-63.1437857 46.2747767,-63.1438124 46.2747494,-63.1438376 46.2747295,-63.1438671 46.2747100,-63.1438990 46.2746942,-63.1439338 46.2746804,-63.1439697 46.2746709,-63.1440125 46.2746629,-63.1441991 46.2746356,-63.1442537 46.2748139,-63.1444128 46.2747906,-63.1444744 46.2749918))"
"way","695948077","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1463742 46.2782541,-63.1461611 46.2783193,-63.1459659 46.2780146,-63.1461791 46.2779494,-63.1463742 46.2782541))"
"way","695948091","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1458084 46.2780691,-63.1458893 46.2781924,-63.1455584 46.2782904,-63.1454818 46.2781632,-63.1458084 46.2780691))"
"way","695948092","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1458833 46.2782283,-63.1459523 46.2783557,-63.1456766 46.2784319,-63.1456037 46.2783089,-63.1458833 46.2782283))"
"way","697217361","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1441369 46.2821468,-63.1439664 46.2821933,-63.1437920 46.2818884,-63.1439625 46.2818418,-63.1441369 46.2821468))"
"way","697288076","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1433656 46.2783163,-63.1432232 46.2783597,-63.1431268 46.2782051,-63.1432667 46.2781636,-63.1433656 46.2783163))"
"way","1467829647","yes","","","{""building"":""yes""}","POLYGON((-63.1446545 46.2803134,-63.1445413 46.2801465,-63.1445935 46.2801297,-63.1445607 46.2800814,-63.1445090 46.2800982,-63.1444816 46.2800577,-63.1436118 46.2803394,-63.1437850 46.2805950,-63.1446545 46.2803134))"
"way","464176470","yes","PEI Humane Society","","{""addr:city"":""Charlottetown"",""addr:housenumber"":""309"",""addr:street"":""Sherwood Road"",""amenity"":""veterinary"",""building"":""yes"",""name"":""PEI Humane Society""}","POLYGON((-63.1459743 46.2829112,-63.1458895 46.2829329,-63.1459307 46.2830097,-63.1458247 46.2830368,-63.1458889 46.2831564,-63.1457761 46.2831853,-63.1457659 46.2831662,-63.1456653 46.2831920,-63.1455341 46.2829473,-63.1457508 46.2828918,-63.1458012 46.2828788,-63.1457898 46.2828576,-63.1458119 46.2828519,-63.1457978 46.2828256,-63.1459125 46.2827962,-63.1459743 46.2829112))"
"way","695948064","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1491328 46.2813687,-63.1489211 46.2810374,-63.1487462 46.2810908,-63.1489579 46.2814221,-63.1491328 46.2813687))"
"way","695948065","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1485335 46.2814560,-63.1483768 46.2812108,-63.1482088 46.2812621,-63.1482855 46.2813846,-63.1483635 46.2815068,-63.1485335 46.2814560))"
"way","695948066","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1479210 46.2817254,-63.1481256 46.2816630,-63.1480808 46.2815929,-63.1483635 46.2815068,-63.1482855 46.2813846,-63.1480043 46.2814703,-63.1479574 46.2813969,-63.1478357 46.2814340,-63.1478896 46.2815185,-63.1478054 46.2815442,-63.1479210 46.2817254))"
"way","695948067","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1480556 46.2810843,-63.1475813 46.2812291,-63.1476548 46.2813442,-63.1481292 46.2811994,-63.1480556 46.2810843))"
"way","695948068","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1484928 46.2805940,-63.1481365 46.2807028,-63.1480588 46.2805812,-63.1484151 46.2804724,-63.1484928 46.2805940))"
"way","695948069","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1479797 46.2800995,-63.1477101 46.2796777,-63.1466209 46.2800102,-63.1468551 46.2803766,-63.1472559 46.2802543,-63.1472913 46.2803097,-63.1479797 46.2800995))"
"way","695948087","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1496148 46.2812444,-63.1494103 46.2813064,-63.1492449 46.2810288,-63.1494500 46.2809711,-63.1496148 46.2812444))"
"way","695948088","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1489719 46.2790461,-63.1489039 46.2789399,-63.1484719 46.2790722,-63.1484469 46.2790332,-63.1482227 46.2791019,-63.1483156 46.2792469,-63.1489719 46.2790461))"
"way","695948089","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1473784 46.2790423,-63.1472756 46.2788784,-63.1470157 46.2789546,-63.1471177 46.2791173,-63.1473784 46.2790423))"
"way","695948090","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1485029 46.2786145,-63.1484335 46.2784973,-63.1480161 46.2786116,-63.1480885 46.2787339,-63.1485029 46.2786145))"
"way","695948093","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1461397 46.2787700,-63.1459050 46.2788403,-63.1458026 46.2786769,-63.1460406 46.2786057,-63.1461397 46.2787700))"
"way","697217349","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1467479 46.2811000,-63.1466536 46.2809605,-63.1461772 46.2811143,-63.1462715 46.2812538,-63.1467479 46.2811000))"
"way","697217350","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1494875 46.2823128,-63.1492929 46.2819321,-63.1491968 46.2819556,-63.1492245 46.2820099,-63.1489188 46.2820846,-63.1490492 46.2823396,-63.1491739 46.2823092,-63.1492104 46.2823804,-63.1494875 46.2823128))"
"way","697217351","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1487666 46.2824144,-63.1486205 46.2824501,-63.1485046 46.2822232,-63.1486507 46.2821876,-63.1487666 46.2824144))"
"way","697217352","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1477362 46.2824971,-63.1475193 46.2825500,-63.1474203 46.2823564,-63.1476373 46.2823035,-63.1477362 46.2824971))"
"way","697217354","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1504308 46.2829208,-63.1503717 46.2828051,-63.1501032 46.2828706,-63.1501623 46.2829863,-63.1504308 46.2829208))"
"way","697217355","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1499056 46.2828019,-63.1497812 46.2828323,-63.1497181 46.2827090,-63.1498426 46.2826786,-63.1499056 46.2828019))"
"way","697217356","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1499035 46.2826496,-63.1498273 46.2826681,-63.1497560 46.2825285,-63.1498321 46.2825099,-63.1499035 46.2826496))"
"way","697217359","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1451978 46.2822419,-63.1449332 46.2823142,-63.1449968 46.2824255,-63.1449195 46.2824466,-63.1449361 46.2824757,-63.1448595 46.2824966,-63.1448428 46.2824675,-63.1447647 46.2824889,-63.1446969 46.2823705,-63.1445049 46.2824229,-63.1443431 46.2821401,-63.1443868 46.2821281,-63.1443576 46.2820772,-63.1444260 46.2820584,-63.1444450 46.2820916,-63.1445413 46.2820653,-63.1445222 46.2820320,-63.1446201 46.2820052,-63.1446446 46.2820480,-63.1449102 46.2819755,-63.1450212 46.2821696,-63.1451381 46.2821376,-63.1451978 46.2822419))"
"way","697217360","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1447924 46.2819581,-63.1446201 46.2820052,-63.1445222 46.2820320,-63.1444260 46.2820584,-63.1443576 46.2820772,-63.1442360 46.2821104,-63.1440578 46.2817987,-63.1443417 46.2817212,-63.1443248 46.2816916,-63.1444330 46.2816620,-63.1444482 46.2816886,-63.1446126 46.2816437,-63.1447924 46.2819581))"
"way","697217362","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1443333 46.2815675,-63.1442911 46.2814937,-63.1441128 46.2815425,-63.1441550 46.2816162,-63.1443333 46.2815675))"
"way","697217363","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1441550 46.2816162,-63.1441128 46.2815425,-63.1439681 46.2815820,-63.1440102 46.2816557,-63.1441550 46.2816162))"
"way","697217376","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1458369 46.2798030,-63.1456938 46.2795914,-63.1453876 46.2796904,-63.1454565 46.2797923,-63.1455254 46.2798941,-63.1455307 46.2799020,-63.1458369 46.2798030))"
"way","697217377","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1455254 46.2798941,-63.1454565 46.2797923,-63.1451688 46.2798870,-63.1452387 46.2799885,-63.1455254 46.2798941))"
"way","697217378","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1449271 46.2801711,-63.1448109 46.2802060,-63.1446815 46.2800000,-63.1447978 46.2799652,-63.1449271 46.2801711))"
"way","697217380","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1453200 46.2790670,-63.1452221 46.2789035,-63.1445986 46.2790801,-63.1446996 46.2792456,-63.1453200 46.2790670))"
"way","697217405","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1442283 46.2827846,-63.1441396 46.2828088,-63.1440507 46.2826534,-63.1441394 46.2826292,-63.1442283 46.2827846))"
"way","697217406","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1455303 46.2824532,-63.1453381 46.2825057,-63.1452664 46.2823804,-63.1454586 46.2823279,-63.1455303 46.2824532))"
"way","697217407","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1450811 46.2825773,-63.1450484 46.2825203,-63.1449559 46.2825455,-63.1449886 46.2826026,-63.1450811 46.2825773))"
"way","697217408","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1475529 46.2794792,-63.1471776 46.2795938,-63.1469930 46.2793052,-63.1473682 46.2791906,-63.1475529 46.2794792))"
"way","697288074","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1444900 46.2785662,-63.1443891 46.2784136,-63.1439499 46.2785522,-63.1440509 46.2787049,-63.1444900 46.2785662))"
"way","1427615503","yes","","","{""building"":""yes""}","POLYGON((-63.1486585 46.2795971,-63.1484741 46.2793134,-63.1481983 46.2793990,-63.1483828 46.2796828,-63.1486585 46.2795971))"
"way","1427615504","yes","","","{""building"":""yes""}","POLYGON((-63.1492450 46.2788941,-63.1491758 46.2787847,-63.1490533 46.2788217,-63.1491224 46.2789311,-63.1492450 46.2788941))"
"way","1427615505","yes","","","{""building"":""yes""}","POLYGON((-63.1490825 46.2789410,-63.1490134 46.2788316,-63.1488908 46.2788686,-63.1489599 46.2789781,-63.1490825 46.2789410))"
"way","1427615506","yes","","","{""building"":""yes""}","POLYGON((-63.1491269 46.2786919,-63.1492540 46.2786535,-63.1492878 46.2787070,-63.1491606 46.2787453,-63.1491269 46.2786919))"
"way","1427615507","yes","","","{""building"":""yes""}","POLYGON((-63.1492688 46.2804203,-63.1496315 46.2803051,-63.1496945 46.2803998,-63.1493319 46.2805151,-63.1492688 46.2804203))"
"way","1429759673","yes","","","{""building"":""yes""}","POLYGON((-63.1464204 46.2837298,-63.1463148 46.2835369,-63.1460933 46.2835948,-63.1460710 46.2835541,-63.1459109 46.2835960,-63.1459699 46.2837038,-63.1458930 46.2837240,-63.1460885 46.2840811,-63.1464747 46.2839801,-63.1463481 46.2837487,-63.1464204 46.2837298))"
"way","1467829648","yes","","","{""building"":""yes""}","POLYGON((-63.1468709 46.2792484,-63.1467732 46.2790954,-63.1464084 46.2792067,-63.1465061 46.2793597,-63.1468709 46.2792484))"
"way","488471404","commercial","Island Construction","","{""building"":""commercial"",""name"":""Island Construction""}","POLYGON((-63.1420251 46.2840832,-63.1425401 46.2839535,-63.1424650 46.2837978,-63.1419285 46.2839349,-63.1419500 46.2839683,-63.1420251 46.2840832))"
"way","697217379","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1436175 46.2805106,-63.1434990 46.2805476,-63.1434118 46.2804145,-63.1435303 46.2803774,-63.1436175 46.2805106))"
"way","697217381","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1435506 46.2821965,-63.1434123 46.2819546,-63.1431094 46.2820374,-63.1432214 46.2822331,-63.1434170 46.2821797,-63.1434434 46.2822258,-63.1435506 46.2821965))"
"way","697217382","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1431902 46.2817479,-63.1431348 46.2816510,-63.1430370 46.2816777,-63.1430159 46.2816408,-63.1428622 46.2816828,-63.1429388 46.2818166,-63.1431902 46.2817479))"
"way","697217388","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1422438 46.2817669,-63.1420699 46.2818250,-63.1417829 46.2814146,-63.1419567 46.2813565,-63.1422438 46.2817669))"
"way","697217389","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1426709 46.2823130,-63.1425582 46.2823506,-63.1423816 46.2820982,-63.1424944 46.2820606,-63.1426709 46.2823130))"
"way","697217390","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1425239 46.2819503,-63.1424704 46.2818739,-63.1422999 46.2819308,-63.1423534 46.2820073,-63.1425239 46.2819503))"
"way","697217391","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1430402 46.2830232,-63.1428474 46.2830876,-63.1427162 46.2829000,-63.1429089 46.2828356,-63.1430402 46.2830232))"
"way","697217392","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1424550 46.2831611,-63.1423254 46.2831948,-63.1421695 46.2829075,-63.1422999 46.2828753,-63.1424550 46.2831611))"
"way","697217397","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1415890 46.2834410,-63.1415114 46.2834641,-63.1414291 46.2833294,-63.1415072 46.2833040,-63.1415890 46.2834410))"
"way","697217402","yes","Spray All Painting","","{""addr:city"":""Charlottetown"",""addr:housenumber"":""6"",""addr:street"":""Day Avenue"",""building"":""yes"",""craft"":""painter"",""name"":""Spray All Painting"",""source"":""Bing"",""website"":""https://sprayallpainting.com""}","POLYGON((-63.1428419 46.2825209,-63.1427411 46.2823767,-63.1421524 46.2825734,-63.1422532 46.2827176,-63.1428419 46.2825209))"
"way","697217403","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1421158 46.2831306,-63.1419910 46.2831730,-63.1418202 46.2829328,-63.1419450 46.2828904,-63.1421158 46.2831306))"
"way","697217404","commercial","","","{""building"":""commercial"",""source"":""Bing""}","POLYGON((-63.1419815 46.2831881,-63.1419249 46.2831084,-63.1417949 46.2831526,-63.1418515 46.2832323,-63.1419815 46.2831881))"
"way","697288064","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1404540 46.2794500,-63.1397971 46.2796573,-63.1398421 46.2797255,-63.1396031 46.2798009,-63.1393615 46.2794351,-63.1394756 46.2793991,-63.1393034 46.2791383,-63.1397687 46.2789915,-63.1396969 46.2788828,-63.1399504 46.2788028,-63.1401451 46.2790976,-63.1400757 46.2791195,-63.1401719 46.2792651,-63.1403043 46.2792234,-63.1403951 46.2793608,-63.1404540 46.2794500))"
"way","697288065","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1407558 46.2794539,-63.1405185 46.2798934,-63.1403343 46.2798459,-63.1403114 46.2798885,-63.1400877 46.2798308,-63.1401770 46.2796655,-63.1403181 46.2797019,-63.1404540 46.2794500,-63.1403951 46.2793608,-63.1407558 46.2794539))"
"way","697288077","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1424085 46.2790429,-63.1423573 46.2789562,-63.1423445 46.2789598,-63.1422097 46.2787317,-63.1423104 46.2787032,-63.1422394 46.2785830,-63.1420088 46.2786480,-63.1420793 46.2787675,-63.1421781 46.2787396,-63.1423134 46.2789686,-63.1422999 46.2789724,-63.1423511 46.2790591,-63.1424085 46.2790429))"
"way","697288092","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1407384 46.2832294,-63.1406954 46.2831586,-63.1405566 46.2831974,-63.1405996 46.2832682,-63.1407384 46.2832294))"
"way","697288093","yes","","","{""building"":""yes"",""source"":""Bing""}","POLYGON((-63.1403869 46.2823985,-63.1401043 46.2825226,-63.1402046 46.2826316,-63.1400176 46.2827137,-63.1396831 46.2823502,-63.1397708 46.2823117,-63.1396914 46.2822254,-63.1400733 46.2820576,-63.1403869 46.2823985))"
"way","867442056","yes","Day & Ross","","{""addr:city"":""Charlottetown"",""addr:housenumber"":""10"",""addr:province"":""PE"",""addr:street"":""Day Avenue"",""amenity"":""post_office"",""building"":""yes"",""name"":""Day \u0026 Ross""}","POLYGON((-63.1425026 46.2818333,-63.1416397 46.2821661,-63.1410400 46.2814126,-63.1419966 46.2810823,-63.1425026 46.2818333))"
